,Id,path,action,object,Self-reported fluency level ,First Language spoken,Current language used for work/school,speakerId,gender,ageRange,mfccs
6429,6429,dsl_data/audio/speakers/roOVZm7kYzS5d4q3/3e547000-451d-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,74,0,0,-13.589031
6430,6430,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c82a3d00-45d6-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-26.923227
6431,6431,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/cadf9900-45d6-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-25.4526
6432,6432,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/cff4b6f0-45d6-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-25.813326
6433,6433,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d3892850-45d6-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.227657
6434,6434,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/de864490-45d6-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-23.182718
6435,6435,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e1953240-45d6-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-23.731981
6436,6436,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e428d570-45d6-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-25.363132
6437,6437,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e66b9980-45d6-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.517918
6438,6438,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e8e54c10-45d6-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.967363
6439,6439,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ebdb0c70-45d6-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.218729
6440,6440,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/efba1b60-45d6-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.67811
6441,6441,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f29f12e0-45d6-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.254326
6442,6442,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/012ccff0-45d7-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.280514
6443,6443,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/07f1e7d0-45d7-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.356167
6444,6444,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0af90d50-45d7-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-24.394293
6445,6445,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0e00f620-45d7-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-23.223755
6446,6446,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1094e770-45d7-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-26.514565
6447,6447,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/138bb940-45d7-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-25.089817
6448,6448,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/165c3e60-45d7-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-24.555233
6449,6449,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/193f1300-45d7-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-25.216103
6450,6450,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1bce4960-45d7-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-24.60427
6451,6451,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1e995040-45d7-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-24.858076
6452,6452,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/25a1d9c0-45d7-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-26.234016
6453,6453,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/2855af20-45d7-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-24.559818
6454,6454,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/2af5d570-45d7-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-25.140118
6455,6455,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/2d74df30-45d7-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-25.439953
6456,6456,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/945965d0-45d8-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-23.601133
6457,6457,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c6183b00-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.118113
6458,6458,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c8ed05e0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.088507
6459,6459,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/cb70ca90-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.201653
6460,6460,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/cdd74340-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.028778
6461,6461,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d026ffa0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.297855
6462,6462,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d2b376e0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.955004
6463,6463,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d53abe00-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.76316
6464,6464,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d808ab10-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.772429
6465,6465,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/db1b1b30-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.750206
6466,6466,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/dd75fb20-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.815266
6467,6467,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/dfe0e0a0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.273664
6468,6468,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e2693930-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-22.467714
6469,6469,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e50eddc0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-21.904385
6470,6470,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e7986ed0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-27.349628
6471,6471,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ea5f08e0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.621296
6472,6472,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ecf8c690-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.17169
6473,6473,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ef86c470-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-28.146803
6474,6474,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f341a990-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.26739
6475,6475,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f7008650-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.492493
6476,6476,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/fb0f7ee0-45d8-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-22.449564
6477,6477,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0063c8b0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.325798
6478,6478,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/02d45380-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.793142
6479,6479,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/05ab4140-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.839533
6480,6480,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/08951ac0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.683306
6481,6481,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0af97090-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.694435
6482,6482,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0d5031d0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.061684
6483,6483,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0f8f9a80-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.392159
6484,6484,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/12052e60-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.188648
6485,6485,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/145d4f30-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-26.059553
6486,6486,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/16cd64d0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.8682
6487,6487,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/19ca9f40-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.444506
6488,6488,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1c218790-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.282284
6489,6489,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1ead89a0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.928106
6490,6490,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/215c2ee0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.883772
6491,6491,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/23fca350-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-26.069445
6492,6492,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/279c3840-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.4253
6493,6493,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/2e18fc80-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-23.487234
6494,6494,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/30affb10-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-24.427423
6495,6495,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/338d0350-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-25.141392
6496,6496,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/375296d0-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-24.46093
6497,6497,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/39bb3260-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-24.430473
6498,6498,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/3bf989a0-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-25.904438
6499,6499,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/3e8c6980-45d9-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-26.536089
6500,6500,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/aa3376b0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-23.553642
6501,6501,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ac973040-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-25.850393
6502,6502,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/af2aac60-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-25.299408
6503,6503,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/b1ceca50-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-23.09085
6504,6504,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/bce0ce20-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-27.439688
6505,6505,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c48ac7c0-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-22.406944
6506,6506,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ca4b8f00-45d9-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-22.451237
6507,6507,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/3b9b2080-45da-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-24.645874
6508,6508,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/3dfe8bf0-45da-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-25.804409
6509,6509,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/7ddd4130-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-26.549612
6510,6510,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/807b92c0-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-26.776636
6511,6511,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/83299bc0-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-23.584492
6512,6512,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/85a8cc90-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-22.862177
6513,6513,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/88298400-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-27.268806
6514,6514,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/8a9f6600-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-24.97814
6515,6515,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/8f777af0-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-24.48374
6516,6516,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/92d795e0-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-22.45514
6517,6517,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/95848d70-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-24.803278
6518,6518,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/982a0af0-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-21.75285
6519,6519,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/dd1886f0-45da-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-24.540194
6520,6520,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/df733fd0-45da-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,39,0,0,-26.601606
6521,6521,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e430a0d0-45da-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-26.064959
6522,6522,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e65a3790-45da-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.662989
6523,6523,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ef852be0-45da-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-24.633974
6524,6524,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f26a9890-45da-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-25.121668
6525,6525,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f4e24f50-45da-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-23.902538
6526,6526,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f74804b0-45da-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.51592
6527,6527,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/fa4c9220-45da-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.787079
6528,6528,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/fd2d6af0-45da-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.442883
6529,6529,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/000c6f00-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.251955
6530,6530,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/035d20a0-45db-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.674547
6531,6531,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/05e4dcf0-45db-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.892239
6532,6532,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/08e6ab40-45db-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.994726
6533,6533,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0c1221a0-45db-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-22.206457
6534,6534,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0f087e40-45db-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-24.44576
6535,6535,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/11ee6020-45db-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-26.841253
6536,6536,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/14554e00-45db-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,39,0,0,-25.652557
6537,6537,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1719ec40-45db-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-24.155287
6538,6538,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/19aa5b20-45db-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-22.680338
6539,6539,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1c03b470-45db-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-24.485601
6540,6540,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1e97a5c0-45db-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,39,0,0,-23.308722
6541,6541,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/256a0410-45db-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-25.032625
6542,6542,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/27b1d130-45db-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-24.850859
6543,6543,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/2a25de70-45db-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-24.04388
6544,6544,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/2ce39ee0-45db-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,39,0,0,-24.98429
6545,6545,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/8b563d70-45db-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,39,0,0,-23.57042
6546,6546,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c1a65a90-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.175747
6547,6547,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c3f50580-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.900602
6548,6548,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c65563b0-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.02404
6549,6549,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/c8b12e00-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.492315
6550,6550,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/caed8970-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.144638
6551,6551,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/cd634460-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.810608
6552,6552,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/cfa0d850-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.94566
6553,6553,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d22f2450-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.265297
6554,6554,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d5b90e60-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.61108
6555,6555,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/d937d4e0-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.240772
6556,6556,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/dca7ce50-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-25.667562
6557,6557,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/df891c50-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-22.729986
6558,6558,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e201bd70-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.196188
6559,6559,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e43edc30-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-26.697544
6560,6560,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e70e9e00-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-24.993956
6561,6561,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/e99a03d0-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.721838
6562,6562,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ebfe59a0-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-27.177221
6563,6563,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/ef40b360-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-22.809769
6564,6564,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f2ae62e0-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-23.906939
6565,6565,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/f7a06870-45db-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,39,0,0,-21.593224
6566,6566,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/fafefcc0-45db-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.159645
6567,6567,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/fd8e3320-45db-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.25238
6568,6568,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/00698db0-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.986397
6569,6569,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0367b280-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-22.561886
6570,6570,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0613bfb0-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.708149
6571,6571,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/08a00fe0-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-26.200226
6572,6572,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0aceafb0-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.59334
6573,6573,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0d3883c0-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-26.184212
6574,6574,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/0fe6dae0-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.507622
6575,6575,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/124a6d60-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.943785
6576,6576,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/14d55e00-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.793001
6577,6577,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/17e02d00-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.000301
6578,6578,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1a827630-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-24.488174
6579,6579,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1cfff950-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-25.924107
6580,6580,dsl_data/audio/speakers/Rq9EA8dEeZcEwada2/1f66e730-45dc-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,39,0,0,-23.832205
